Customer_ID,First_Purchase_Date,Last_Purchase_Date,Total_Orders,Total_Revenue,Recency,Frequency,Monetary,Cohort_Month,Churn,Churn Probability,Segment,Predicted_LTV
1541,31/12/2023,31/12/2023,1,68.83,367,1,68.83,2023-12,1,1,1,113.9577194
1543,05/02/2022,05/02/2022,1,74.69,1061,1,74.69,2022-02,1,1,2,94.69722075
1545,10/10/2022,19/02/2023,2,124.8,682,2,124.8,2022-10,1,1,0,120.0803233
1546,25/03/2022,14/09/2023,2,50.22,475,2,50.22,2022-03,1,1,1,153.7034853
1547,02/08/2024,02/08/2024,1,29.54,152,1,29.54,2024-08,1,1,3,101.9465501
1549,18/07/2023,18/07/2023,1,170.14,533,1,170.14,2023-07,1,1,0,106.0614802
1550,13/07/2024,13/07/2024,1,134.97,172,1,134.97,2024-07,1,1,3,94.27609893
1552,06/09/2023,06/09/2023,1,121.58,483,1,121.58,2023-09,1,1,1,95.29778196
1554,06/09/2023,06/09/2023,1,109.84,483,1,109.84,2023-09,1,1,1,95.29778196
1556,02/03/2022,02/03/2022,1,50.2,1036,1,50.2,2022-03,1,1,2,115.8750247
1558,30/04/2022,07/09/2023,2,292.19,482,2,292.19,2022-04,1,1,1,254.3621331
1559,31/08/2022,13/03/2024,4,289,294,4,289,2022-08,1,1,1,314.6956
1560,06/10/2022,08/05/2023,2,106.9,604,2,106.9,2022-10,1,1,0,197.7087933
1562,13/04/2022,13/04/2022,1,31.18,994,1,31.18,2022-04,1,1,2,78.90032812
1564,23/05/2022,17/12/2023,3,295.19,381,3,295.19,2022-05,1,1,1,205.4019533
1565,21/02/2023,21/02/2023,1,69.42,680,1,69.42,2023-02,1,1,0,83.9899723
1566,29/05/2022,29/05/2022,1,22.54,948,1,22.54,2022-05,1,1,2,52.35384476
1567,11/06/2024,11/06/2024,1,34.39,204,1,34.39,2024-06,1,1,3,58.51281601
1568,19/10/2023,19/10/2023,1,18.97,440,1,18.97,2023-10,1,1,1,103.8990431
1571,29/12/2024,29/12/2024,1,136.26,3,1,136.26,2024-12,0,0,3,115.2590803
1572,24/04/2022,22/03/2023,3,183.1,651,3,183.1,2022-04,1,1,0,211.1561
1574,05/08/2022,05/08/2022,1,41.76,880,1,41.76,2022-08,1,1,2,76.45832837
1575,21/06/2022,31/05/2024,3,144.76,215,3,144.76,2022-06,1,1,3,200.0995817
1577,18/06/2022,08/04/2024,2,34.87,268,2,34.87,2022-06,1,1,1,82.99041833
1578,02/06/2022,31/05/2023,2,145.06,581,2,145.06,2022-06,1,1,0,156.9859312
1579,23/04/2022,23/04/2022,1,64.06,984,1,64.06,2022-04,1,1,2,59.577285
1580,11/02/2022,29/05/2024,2,84.88,217,2,84.88,2022-02,1,1,3,142.6787076
1581,24/01/2023,24/01/2023,1,81.73,708,1,81.73,2023-01,1,1,0,58.80290583
1582,18/08/2023,22/02/2024,3,195.78,314,3,195.78,2023-08,1,0.99,1,239.47175
1584,18/02/2022,01/04/2024,3,276.85,275,3,276.85,2022-02,1,1,1,257.8996455
1585,30/11/2024,30/11/2024,1,93.19,32,1,93.19,2024-11,0,0,3,72.03753201
1587,29/05/2023,29/05/2023,1,29.71,583,1,29.71,2023-05,1,1,0,96.11693308
1588,15/05/2024,15/05/2024,1,61.78,231,1,61.78,2024-05,1,1,3,54.88450987
1593,03/11/2024,03/11/2024,1,211.63,59,1,211.63,2024-11,0,0,3,161.4891515
1594,22/06/2024,22/06/2024,1,11.63,193,1,11.63,2024-06,1,1,3,41.56346357
1595,04/03/2024,04/03/2024,1,31.3,303,1,31.3,2024-03,1,1,1,56.44073198
1598,06/11/2022,08/11/2024,2,117.57,54,2,117.57,2022-11,0,0,3,136.7071314
1599,10/07/2024,10/07/2024,1,13.08,175,1,13.08,2024-07,1,1,3,95.19445096
1601,04/06/2022,24/12/2024,3,196.11,8,3,196.11,2022-06,0,0.01,3,187.6609333
1604,20/06/2024,20/06/2024,1,22.65,195,1,22.65,2024-06,1,1,3,71.08691381
1605,12/03/2024,12/03/2024,1,38.14,295,1,38.14,2024-03,1,0.99,1,88.65320036
1606,07/07/2023,07/07/2023,1,59.68,544,1,59.68,2023-07,1,1,0,46.77388921
1608,30/04/2022,30/04/2022,1,113.94,977,1,113.94,2022-04,1,1,2,51.7579456
1609,31/05/2022,03/03/2024,3,315.88,304,3,315.88,2022-05,1,1,1,245.70255
1611,04/12/2022,21/11/2024,2,151.63,41,2,151.63,2022-12,0,0,3,203.4145551
1612,12/01/2023,05/10/2024,2,154.81,88,2,154.81,2023-01,0,0,3,222.9508281
1613,03/01/2022,03/01/2022,1,17.52,1094,1,17.52,2022-01,1,1,2,67.81015845
1614,03/06/2022,31/12/2022,2,252.14,732,2,252.14,2022-06,1,1,0,169.256371
1615,13/08/2023,13/08/2023,1,29.85,507,1,29.85,2023-08,1,1,1,47.55577476
1618,09/10/2022,09/10/2022,1,17.43,815,1,17.43,2022-10,1,1,2,64.11594988
1619,19/08/2024,04/09/2024,2,102.75,119,2,102.75,2024-08,1,1,3,94.31509667
1620,14/03/2022,14/03/2022,1,33.89,1024,1,33.89,2022-03,1,1,2,89.98252516
1621,04/02/2023,04/02/2023,1,47.2,697,1,47.2,2023-02,1,1,0,99.34625429
1622,24/10/2024,24/10/2024,1,107.69,69,1,107.69,2024-10,0,0.01,3,90.0246325
1623,05/03/2022,05/07/2024,2,196.85,180,2,196.85,2022-03,1,1,3,163.4975586
1624,08/01/2022,19/12/2024,3,445.49,13,3,445.49,2022-01,0,0,3,388.8658167
1625,30/09/2023,07/12/2023,3,199.65,391,3,199.65,2023-09,1,1,1,235.9203675
1627,02/05/2022,02/05/2022,1,134.31,975,1,134.31,2022-05,1,1,2,57.58279734
1629,01/05/2024,01/05/2024,1,197.68,245,1,197.68,2024-05,1,1,3,102.1819285
1631,03/08/2022,11/09/2023,3,152.88,478,3,152.88,2022-08,1,1,1,155.3092867
1632,29/04/2022,30/06/2024,3,251.49,185,3,251.49,2022-04,1,1,3,267.6985833
1633,05/11/2024,05/11/2024,1,88.36,57,1,88.36,2024-11,0,0,3,110.9616229
1634,19/01/2022,19/01/2022,1,284.4,1078,1,284.4,2022-01,1,1,2,122.9058745
1635,04/01/2022,04/01/2022,1,106.05,1093,1,106.05,2022-01,1,1,2,76.67177984
1636,01/12/2023,01/12/2023,1,104.53,397,1,104.53,2023-12,1,1,1,104.7718964
1637,29/04/2022,29/04/2022,1,121.78,978,1,121.78,2022-04,1,1,2,90.68610179
1638,02/01/2022,26/09/2022,2,118.8,828,2,118.8,2022-01,1,1,2,155.5355357
1639,30/03/2023,04/02/2024,2,41.53,332,2,41.53,2023-03,1,1,1,121.12145
1640,25/01/2023,25/01/2023,1,83.89,707,1,83.89,2023-01,1,1,0,97.17228786
1641,17/06/2022,19/04/2023,2,148.29,623,2,148.29,2022-06,1,1,0,161.0286083
1642,08/01/2024,22/03/2024,2,106.33,285,2,106.33,2024-01,1,1,1,104.2683103
1645,08/11/2024,08/11/2024,1,26.51,54,1,26.51,2024-11,0,0.01,3,57.47152681
1646,28/10/2023,28/10/2023,1,143.94,431,1,143.94,2023-10,1,1,1,146.1807958
1647,18/01/2024,18/01/2024,1,119.98,349,1,119.98,2024-01,1,1,1,79.45327399
1648,20/09/2022,20/09/2022,1,177.2,834,1,177.2,2022-09,1,1,2,109.8206711
1649,15/12/2022,13/06/2023,2,122.65,568,2,122.65,2022-12,1,1,0,123.3681
1650,03/08/2022,03/08/2022,1,83.55,882,1,83.55,2022-08,1,1,2,59.09082099
1651,06/03/2024,06/03/2024,1,226.94,301,1,226.94,2024-03,1,1,1,113.8497836
1652,01/07/2022,05/12/2024,3,208.13,27,3,208.13,2022-07,0,0,3,257.1273953
1654,19/02/2022,19/08/2022,2,179.25,866,2,179.25,2022-02,1,1,2,170.6663214
1658,30/06/2023,16/07/2023,2,97.11,535,2,97.11,2023-06,1,1,0,167.7161063
1659,01/05/2022,01/05/2022,1,59.11,976,1,59.11,2022-05,1,1,2,76.83052006
1662,12/02/2023,12/02/2023,1,68.77,689,1,68.77,2023-02,1,1,0,70.5882157
1663,18/02/2024,25/10/2024,2,63.93,68,2,63.93,2024-02,0,0.01,3,122.4542805
1664,19/07/2024,19/07/2024,1,121.25,166,1,121.25,2024-07,1,1,3,105.205317
1665,22/04/2023,07/09/2023,2,213.58,482,2,213.58,2023-04,1,1,1,254.3621331
1666,31/08/2023,31/08/2023,1,13.04,489,1,13.04,2023-08,1,1,1,52.09529738
1667,08/04/2023,08/04/2023,1,71.27,634,1,71.27,2023-04,1,1,0,80.04921921
1669,21/04/2022,05/02/2024,3,198.17,331,3,198.17,2022-04,1,1,1,246.4384733
1670,06/04/2024,06/04/2024,1,112.76,270,1,112.76,2024-04,1,1,1,77.09621054
1671,08/08/2024,08/08/2024,1,89.94,146,1,89.94,2024-08,1,1,3,68.17576074
1672,08/07/2023,18/09/2024,2,144.12,105,2,144.12,2023-07,1,1,3,123.3297933
1675,09/07/2022,09/07/2022,1,68.6,907,1,68.6,2022-07,1,1,2,56.76502786
1677,30/01/2022,11/05/2024,3,151.2,235,3,151.2,2022-01,1,1,3,191.9311343
1678,05/12/2022,30/08/2024,4,392.29,124,4,392.29,2022-12,1,1,3,358.248
1680,20/01/2024,10/05/2024,2,172.15,236,2,172.15,2024-01,1,1,3,129.4654753
1681,15/08/2022,29/11/2024,3,280.33,33,3,280.33,2022-08,0,0,3,298.2065433
1682,05/12/2023,05/12/2023,1,179.31,393,1,179.31,2023-12,1,1,1,80.99823745
1684,30/05/2022,15/11/2024,2,132.63,47,2,132.63,2022-05,0,0,3,144.6655667
1685,06/08/2022,06/08/2022,1,86.25,879,1,86.25,2022-08,1,1,2,69.75029738
1686,22/08/2022,22/08/2022,1,83.72,863,1,83.72,2022-08,1,1,2,74.946355
1687,12/08/2023,12/08/2023,1,60.64,508,1,60.64,2023-08,1,1,1,73.95801028
1688,19/03/2022,30/07/2024,4,233.67,155,4,233.67,2022-03,1,1,3,302.266255
1689,07/02/2024,07/02/2024,1,20.41,329,1,20.41,2024-02,1,1,1,61.7400646
1690,30/04/2022,30/04/2022,1,25.65,977,1,25.65,2022-04,1,1,2,51.7579456
1692,24/07/2023,24/07/2023,1,14.71,527,1,14.71,2023-07,1,1,0,70.32205048
1693,19/01/2024,16/11/2024,2,237.81,46,2,237.81,2024-01,0,0.01,3,150.869465
1694,04/12/2022,23/11/2024,3,206.7,39,3,206.7,2022-12,0,0,3,270.2836562
1695,31/08/2022,12/12/2023,2,70.74,386,2,70.74,2022-08,1,1,1,89.84787262
1696,18/10/2022,18/10/2022,1,161.33,806,1,161.33,2022-10,1,1,2,119.5768746
1698,06/04/2023,06/04/2023,1,200.46,636,1,200.46,2023-04,1,1,0,130.9514773
1699,15/05/2024,15/05/2024,1,56.97,231,1,56.97,2024-05,1,1,3,54.88450987
1700,27/03/2022,07/09/2023,3,316.67,482,3,316.67,2022-03,1,1,1,306.3402333
1701,19/09/2023,28/07/2024,2,148.04,157,2,148.04,2023-09,1,1,3,207.705442
1702,07/08/2022,07/11/2023,2,91.87,421,2,91.87,2022-08,1,1,1,106.6457167
1703,21/08/2024,21/08/2024,1,126.92,133,1,126.92,2024-08,1,1,3,77.56693333
1704,14/06/2023,14/06/2023,1,42.58,567,1,42.58,2023-06,1,1,0,72.83019083
1707,09/12/2023,19/06/2024,3,320.93,196,3,320.93,2023-12,1,1,3,328.23935
1710,23/10/2022,23/01/2024,3,231.5,344,3,231.5,2022-10,1,1,1,248.71101
1713,02/04/2023,04/07/2024,2,76.76,181,2,76.76,2023-04,1,1,3,103.5154447
1715,06/05/2022,06/05/2022,1,90.29,971,1,90.29,2022-05,1,1,2,50.79492131
1717,04/12/2022,04/12/2022,1,63.9,759,1,63.9,2022-12,1,1,0,44.29387909
1718,22/04/2023,22/04/2023,1,56.35,620,1,56.35,2023-04,1,1,0,74.70127536
1719,26/02/2023,19/12/2024,2,195.14,13,2,195.14,2023-02,0,0,3,175.7752516
1720,30/03/2023,30/03/2023,1,84.52,643,1,84.52,2023-03,1,1,0,80.44001692
1721,06/11/2022,06/07/2023,2,244.7,545,2,244.7,2022-11,1,1,0,224.9157
1724,05/01/2024,05/01/2024,1,157.12,362,1,157.12,2024-01,1,1,1,57.82139086
1725,26/08/2024,26/08/2024,1,41.02,128,1,41.02,2024-08,1,1,3,82.81781876
1726,17/11/2024,17/11/2024,1,14.81,45,1,14.81,2024-11,0,0,3,81.37766093
1727,02/12/2023,02/12/2023,1,32.14,396,1,32.14,2023-12,1,1,1,60.12996511
1733,17/02/2023,30/03/2024,3,244.87,277,3,244.87,2023-02,1,1,1,254.2692488
1735,08/10/2024,08/10/2024,1,71.18,85,1,71.18,2024-10,0,0,3,74.8302371
1736,23/09/2024,23/09/2024,1,44.56,100,1,44.56,2024-09,1,1,3,74.89617048
1737,04/08/2022,14/09/2023,2,51.27,475,2,51.27,2022-08,1,1,1,153.7034853
1738,15/02/2024,15/02/2024,1,69.3,321,1,69.3,2024-02,1,1,1,79.51476009
1740,09/11/2022,09/11/2022,1,162.06,784,1,162.06,2022-11,1,1,0,125.7815883
1741,09/04/2022,09/04/2022,1,71.19,998,1,71.19,2022-04,1,1,2,79.68421335
1742,24/01/2024,24/01/2024,1,23.69,343,1,23.69,2024-01,1,1,1,57.37780583
1743,31/05/2024,31/05/2024,1,37.43,215,1,37.43,2024-05,1,1,3,70.57140794
1744,19/04/2022,22/05/2023,3,186.02,590,3,186.02,2022-04,1,1,0,262.0263
1745,30/08/2022,10/09/2024,4,404.3,113,4,404.3,2022-08,1,1,3,373.8941715
1746,05/07/2022,05/07/2022,1,59.08,911,1,59.08,2022-07,1,1,2,59.49784587
1747,12/10/2023,12/10/2023,1,68.12,447,1,68.12,2023-10,1,1,1,43.20424833
1748,24/11/2024,24/11/2024,1,74.56,38,1,74.56,2024-11,0,0,3,44.47865571
1749,20/12/2022,05/07/2023,2,196.46,546,2,196.46,2022-12,1,1,0,206.0909
1750,14/10/2022,02/07/2023,2,198.05,549,2,198.05,2022-10,1,1,0,191.8850333
1751,04/07/2023,04/07/2023,1,55.91,547,1,55.91,2023-07,1,1,0,86.57489463
1752,26/12/2023,24/02/2024,2,137.84,312,2,137.84,2023-12,1,1,1,177.6834576
1753,15/06/2023,15/06/2023,1,59.66,566,1,59.66,2023-06,1,1,0,51.58607111
1755,24/07/2024,24/07/2024,1,13.21,161,1,13.21,2024-07,1,1,3,90.72360432
1758,23/01/2024,23/01/2024,1,40.4,344,1,40.4,2024-01,1,1,1,40.175255
1759,15/05/2022,15/05/2022,1,125.31,962,1,125.31,2022-05,1,1,2,101.7874393
1760,26/09/2023,14/07/2024,2,283.91,171,2,283.91,2023-09,1,1,3,229.833505
1761,23/07/2023,23/07/2023,1,172.15,528,1,172.15,2023-07,1,1,0,115.4279458
1763,24/09/2022,20/07/2024,3,295.98,165,3,295.98,2022-09,1,1,3,274.1827119
1766,27/01/2022,20/06/2022,2,106.48,926,2,106.48,2022-01,1,1,2,103.5677993
1767,23/10/2024,23/10/2024,1,72.94,70,1,72.94,2024-10,0,0,3,74.33697976
1768,25/02/2022,25/02/2022,1,52.63,1041,1,52.63,2022-02,1,1,2,95.31587304
1770,25/10/2022,25/10/2022,1,32.86,799,1,32.86,2022-10,1,1,2,80.32206429
1771,25/08/2022,25/08/2022,1,101.35,860,1,101.35,2022-08,1,1,2,57.89815794
1773,13/04/2023,21/05/2024,3,315.96,225,3,315.96,2023-04,1,1,3,282.8057483
1777,17/01/2022,05/06/2022,2,46.68,941,2,46.68,2022-01,1,1,2,60.245
1778,16/04/2022,16/04/2022,1,148.07,991,1,148.07,2022-04,1,1,2,91.58971401
1779,28/08/2022,28/08/2022,1,26.98,857,1,26.98,2022-08,1,1,2,73.39922448
1780,16/10/2024,31/12/2024,2,337.41,1,2,337.41,2024-10,0,0,3,304.9905017
1781,13/06/2024,13/06/2024,1,28.38,202,1,28.38,2024-06,1,1,3,38.58683702
1783,26/05/2022,08/05/2024,3,353.93,238,3,353.93,2022-05,1,1,3,223.38648
1784,18/02/2023,18/02/2023,1,24.26,683,1,24.26,2023-02,1,1,0,48.289175
1786,29/03/2023,29/03/2023,1,121.14,644,1,121.14,2023-03,1,1,0,64.83820872
1788,24/12/2023,24/12/2023,1,35.02,374,1,35.02,2023-12,1,1,1,112.3506031
1790,25/01/2023,03/05/2024,2,185.88,243,2,185.88,2023-01,1,1,3,122.7574148
1793,28/08/2023,28/08/2023,1,31.15,492,1,31.15,2023-08,1,1,1,120.7274744
1794,31/01/2022,31/01/2022,1,21.56,1066,1,21.56,2022-01,1,1,2,98.01035627
1795,20/07/2024,20/07/2024,1,29.24,165,1,29.24,2024-07,1,1,3,81.12514371
1797,24/03/2022,14/09/2023,2,250.98,475,2,250.98,2022-03,1,1,1,153.7034853
1799,31/01/2022,31/01/2022,1,88.56,1066,1,88.56,2022-01,1,1,2,98.01035627
1801,02/09/2024,02/09/2024,1,61.68,121,1,61.68,2024-09,1,1,3,112.2008094
1810,12/10/2022,12/10/2022,1,92.26,812,1,92.26,2022-10,1,1,2,90.91967646
1813,23/12/2022,23/12/2022,1,170.31,740,1,170.31,2022-12,1,1,0,141.421147
1814,13/10/2024,13/10/2024,1,123.65,80,1,123.65,2024-10,0,0,3,65.8152845
1816,02/10/2023,02/10/2023,1,50.13,457,1,50.13,2023-10,1,1,1,96.73703036
1817,24/02/2023,28/04/2023,2,47.69,614,2,47.69,2023-02,1,1,0,98.0684419
1818,13/03/2023,16/03/2023,2,159.6,657,2,159.6,2023-03,1,1,0,176.5547951
1821,02/09/2024,13/10/2024,2,78.79,80,2,78.79,2024-09,0,0,3,144.8713944
1822,24/07/2024,24/07/2024,1,110.42,161,1,110.42,2024-07,1,1,3,90.72360432
1824,12/02/2022,22/11/2022,2,110.24,771,2,110.24,2022-02,1,1,0,110.236425
1825,30/12/2024,30/12/2024,1,224.58,2,1,224.58,2024-12,0,0.02,3,130.349058
1829,06/09/2022,24/04/2024,2,132.89,252,2,132.89,2022-09,1,1,3,167.0608519
1830,07/12/2024,07/12/2024,1,31.73,25,1,31.73,2024-12,0,0.01,3,58.47419095
1831,09/01/2022,24/09/2022,2,176.41,830,2,176.41,2022-01,1,1,2,231.070525
1832,20/07/2024,20/07/2024,1,47.7,165,1,47.7,2024-07,1,1,3,81.12514371
1833,19/07/2022,19/07/2022,1,105.41,897,1,105.41,2022-07,1,1,2,65.0944331
1837,06/10/2023,06/10/2023,1,58.31,453,1,58.31,2023-10,1,1,1,91.170425
1838,26/05/2022,26/05/2022,1,236.92,951,1,236.92,2022-05,1,0.96,2,129.1821836
1839,27/05/2024,27/05/2024,1,77.66,219,1,77.66,2024-05,1,1,3,73.78622303
1840,09/05/2023,09/05/2023,1,111.4,603,1,111.4,2023-05,1,1,0,66.22460163
1841,05/09/2022,22/03/2023,3,240.22,651,3,240.22,2022-09,1,1,0,211.1561
1842,20/11/2024,20/11/2024,1,99.61,42,1,99.61,2024-11,0,0,3,114.387449
1844,24/01/2023,24/01/2023,1,66.35,708,1,66.35,2023-01,1,1,0,58.80290583
1846,18/05/2022,18/05/2022,1,59.82,959,1,59.82,2022-05,1,1,2,64.41170333
1848,07/08/2022,10/10/2024,4,412.13,83,4,412.13,2022-08,0,0.01,3,363.713685
1849,02/08/2024,02/08/2024,1,245.22,152,1,245.22,2024-08,1,1,3,101.9465501
1850,12/04/2022,01/08/2022,2,207.8,884,2,207.8,2022-04,1,1,2,183.2071133
1852,21/06/2024,21/06/2024,1,21.42,194,1,21.42,2024-06,1,1,3,72.18523524
1853,11/05/2023,11/05/2023,1,234.63,601,1,234.63,2023-05,1,1,0,91.14917131
1854,30/11/2022,30/11/2022,1,165.49,763,1,165.49,2022-11,1,1,0,84.93461281
1855,22/06/2022,22/06/2022,1,140.17,924,1,140.17,2022-06,1,1,2,64.56590313
1860,03/07/2023,26/10/2024,2,218.24,67,2,218.24,2023-07,0,0,3,139.731146
1862,03/03/2022,03/03/2022,1,117.72,1035,1,117.72,2022-03,1,1,2,97.943225
1863,30/04/2022,23/07/2024,2,214.53,162,2,214.53,2022-04,1,1,3,184.9475983
1864,15/04/2023,12/05/2023,2,146.97,600,2,146.97,2023-04,1,1,0,192.1602657
1865,12/10/2022,12/10/2022,1,24.04,812,1,24.04,2022-10,1,1,2,90.91967646
1867,25/03/2022,24/07/2023,4,343.86,527,4,343.86,2022-03,1,1,1,335.3241
1868,03/06/2022,03/06/2022,1,63.6,943,1,63.6,2022-06,1,1,2,85.38209964
1870,06/04/2022,10/11/2022,3,220.56,783,3,220.56,2022-04,1,1,0,212.2516
1871,11/12/2022,26/12/2023,3,407.53,372,3,407.53,2022-12,1,1,1,288.02426
1872,07/04/2023,09/07/2024,2,222.13,176,2,222.13,2023-04,1,1,3,177.7815967
1873,13/07/2022,13/07/2022,1,44.15,903,1,44.15,2022-07,1,1,2,75.19299833
1874,03/08/2023,04/08/2024,2,125.48,150,2,125.48,2023-08,1,1,3,138.68475
1876,18/07/2023,18/07/2023,1,100.53,533,1,100.53,2023-07,1,1,0,106.0614802
1879,03/04/2024,03/04/2024,1,16.42,273,1,16.42,2024-04,1,1,1,43.492455
1880,22/06/2022,22/06/2022,1,71.02,924,1,71.02,2022-06,1,1,2,64.56590313
1881,03/01/2024,03/01/2024,1,15.42,364,1,15.42,2024-01,1,1,1,51.11651794
1882,06/01/2023,01/06/2024,4,377.76,214,4,377.76,2023-01,1,1,3,285.9203967
1883,30/01/2022,21/10/2024,3,359.42,72,3,359.42,2022-01,0,0,3,354.9650533
1884,15/04/2022,15/04/2022,1,36.75,992,1,36.75,2022-04,1,1,2,99.64320106
1887,22/07/2022,30/05/2024,3,211.23,216,3,211.23,2022-07,1,1,3,213.187635
1888,27/12/2023,18/12/2024,4,422.81,14,4,422.81,2023-12,0,0,3,405.8224
1889,17/11/2024,17/11/2024,1,27.86,45,1,27.86,2024-11,0,0,3,81.37766093
1892,16/01/2023,16/01/2023,1,18.27,716,1,18.27,2023-01,1,1,0,45.03248615
1893,27/01/2024,27/01/2024,1,129.42,340,1,129.42,2024-01,1,1,1,138.089245
1894,17/05/2024,10/09/2024,2,286.62,113,2,286.62,2024-05,1,1,3,215.2226168
1896,06/11/2022,03/01/2024,2,96.74,364,2,96.74,2022-11,1,1,1,131.5351221
1897,17/01/2022,16/12/2024,4,209.46,16,4,209.46,2022-01,0,0,3,268.0729533
1898,12/03/2023,12/03/2023,1,19.01,661,1,19.01,2023-03,1,1,0,32.38419087
1899,09/12/2024,09/12/2024,1,90.37,23,1,90.37,2024-12,0,0,3,76.73331636
1900,15/02/2023,15/02/2023,1,12.25,686,1,12.25,2023-02,1,1,0,92.88973392
1901,14/12/2022,14/12/2022,1,8.31,749,1,8.31,2022-12,1,1,0,60.05577287
1904,21/06/2022,21/06/2022,1,42.18,925,1,42.18,2022-06,1,1,2,70.97010854
1908,25/05/2024,25/05/2024,1,54.6,221,1,54.6,2024-05,1,1,3,102.4558834
1909,16/11/2022,17/11/2022,2,143.37,776,2,143.37,2022-11,1,1,0,146.3934562
1910,16/08/2024,16/08/2024,1,65.26,138,1,65.26,2024-08,1,1,3,79.30535833
1911,14/06/2022,27/02/2024,2,127.87,309,2,127.87,2022-06,1,1,1,146.3544907
1912,12/08/2023,12/08/2023,1,86.27,508,1,86.27,2023-08,1,1,1,73.95801028
1913,10/05/2022,10/05/2022,1,119.89,967,1,119.89,2022-05,1,1,2,84.20714563
1915,27/11/2022,12/10/2023,2,107.66,447,2,107.66,2022-11,1,1,1,120.2904733
1919,08/03/2023,20/05/2024,2,139.84,226,2,139.84,2023-03,1,1,3,152.4623592
1921,18/01/2022,04/10/2023,3,343.46,455,3,343.46,2022-01,1,1,1,305.952
1922,01/04/2023,01/04/2023,1,66.76,641,1,66.76,2023-04,1,1,0,119.1668432
1924,08/03/2022,25/07/2023,2,203.66,526,2,203.66,2022-03,1,1,0,131.989589
1926,01/01/2022,01/01/2022,1,14.09,1096,1,14.09,2022-01,1,1,2,34.93080119
1928,12/07/2022,12/07/2022,1,184.14,904,1,184.14,2022-07,1,1,2,161.7620679
1929,12/11/2022,12/11/2022,1,74.26,781,1,74.26,2022-11,1,1,0,82.76085153
1930,29/03/2023,10/11/2024,2,140.89,52,2,140.89,2023-03,0,0,3,194.6062084
1931,06/08/2022,17/09/2023,3,394.95,472,3,394.95,2022-08,1,1,1,340.582
1932,19/12/2022,22/10/2023,3,301.61,437,3,301.61,2022-12,1,1,1,277.8500467
1933,25/05/2023,08/11/2024,2,189.59,54,2,189.59,2023-05,0,0,3,136.7071314
1934,10/01/2022,10/01/2022,1,42.67,1087,1,42.67,2022-01,1,1,2,57.23892137
1935,04/01/2022,04/01/2022,1,34.12,1093,1,34.12,2022-01,1,1,2,76.67177984
1936,20/02/2024,20/02/2024,1,61.06,316,1,61.06,2024-02,1,1,1,151.1965262
1938,02/07/2024,02/07/2024,1,213.61,183,1,213.61,2024-07,1,0.99,3,122.8104822
1939,12/02/2023,12/02/2023,1,11.11,689,1,11.11,2023-02,1,1,0,70.5882157
1940,12/06/2022,12/06/2022,1,35.25,934,1,35.25,2022-06,1,1,2,85.04998547
1942,17/06/2023,11/04/2024,3,320.63,265,3,320.63,2023-06,1,1,3,277.124725
1943,26/02/2023,26/12/2023,3,140.2,372,3,140.2,2023-02,1,1,1,288.02426
1947,22/12/2022,11/02/2024,2,287.4,325,2,287.4,2022-12,1,1,1,144.1778408
1948,22/12/2023,22/12/2023,1,20.52,376,1,20.52,2023-12,1,1,1,77.92207968
1950,01/12/2022,01/12/2022,1,137.86,762,1,137.86,2022-12,1,1,0,93.81270344
1952,25/12/2022,03/08/2024,4,499.75,151,4,499.75,2022-12,1,1,3,381.6429783
1955,26/08/2024,26/08/2024,1,24.17,128,1,24.17,2024-08,1,1,3,82.81781876
1957,10/03/2024,23/08/2024,2,66.67,131,2,66.67,2024-03,1,1,3,141.3218005
1959,17/07/2023,17/07/2023,1,40.58,534,1,40.58,2023-07,1,1,0,132.2251591
1960,29/03/2022,15/12/2023,2,55.05,383,2,55.05,2022-03,1,1,1,136.0703152
1961,18/10/2022,07/02/2024,2,72.16,329,2,72.16,2022-10,1,1,1,125.1916014
1963,04/07/2023,04/07/2023,1,23.64,547,1,23.64,2023-07,1,1,0,86.57489463
1964,15/04/2022,31/07/2024,5,468.14,154,5,468.14,2022-04,1,1,3,410.0688
1965,29/05/2024,29/05/2024,1,10.94,217,1,10.94,2024-05,1,1,3,59.03130381
1966,01/06/2022,14/11/2024,3,234.93,48,3,234.93,2022-06,0,0.01,3,249.9653279
1967,03/06/2022,16/05/2024,2,142.85,230,2,142.85,2022-06,1,1,3,103.2061723
1968,10/03/2023,07/02/2024,2,101.18,329,2,101.18,2023-03,1,1,1,125.1916014
1971,27/04/2024,27/04/2024,1,111.58,249,1,111.58,2024-04,1,1,3,95.61874167
1972,02/10/2022,03/12/2023,4,233.65,395,4,233.65,2022-10,1,1,1,313.3638548
1973,23/06/2023,25/05/2024,2,190.63,221,2,190.63,2023-06,1,1,3,133.745309
1974,11/11/2022,18/11/2024,4,376.15,44,4,376.15,2022-11,0,0,3,287.983345
1977,19/10/2022,19/10/2022,1,14.57,805,1,14.57,2022-10,1,1,2,65.62348405
1978,21/01/2022,21/01/2022,1,70.38,1076,1,70.38,2022-01,1,1,2,64.78724992
1980,20/03/2024,03/10/2024,2,136.2,90,2,136.2,2024-03,0,0,3,122.3982982
1981,07/03/2024,07/03/2024,1,48.96,300,1,48.96,2024-03,1,1,1,88.18569865
1983,12/08/2022,11/06/2024,2,362.19,204,2,362.19,2022-08,1,1,3,159.1496048
1984,24/09/2023,24/09/2023,1,51.65,465,1,51.65,2023-09,1,1,1,78.43855917
