"transaction_id","customer_id","product_id","transaction_date","quantity","selling_price","revenue"
1332,8351,49,"2024-01-10 00:00:00",1,58.39463193089522,58.39463193089522
1333,1389,10,"2024-09-18 00:00:00",2,26.985645860519146,53.97129172103829
1334,9610,26,"2022-09-07 00:00:00",3,34.935001636915125,104.80500491074537
1335,2769,34,"2023-10-01 00:00:00",2,15.211535443597734,30.42307088719547
1336,1530,26,"2022-05-18 00:00:00",4,45.74479568553191,182.97918274212765
1337,6685,38,"2024-06-06 00:00:00",3,15.491701817881296,46.47510545364389
1338,1526,44,"2023-01-03 00:00:00",4,42.70791563768568,170.83166255074272
1339,1094,41,"2023-12-16 00:00:00",4,37.86884605386571,151.47538421546284
1340,1175,49,"2023-04-17 00:00:00",1,53.32222088161171,53.32222088161171
1341,7729,27,"2023-03-29 00:00:00",1,55.99585191107538,55.99585191107538
1342,9644,15,"2022-02-12 00:00:00",2,26.712942683551788,53.425885367103575
1343,81,23,"2024-02-16 00:00:00",2,17.004842286919136,34.00968457383827
1344,4213,48,"2024-10-13 00:00:00",1,31.90006710027789,31.90006710027789
1345,7672,26,"2024-10-14 00:00:00",2,39.43579468059633,78.87158936119266
1346,7432,14,"2022-03-23 00:00:00",1,9.80559551863428,9.80559551863428
1347,2794,28,"2024-10-19 00:00:00",4,17.20195749983424,68.80782999933696
1348,620,37,"2022-07-23 00:00:00",4,34.818018042514154,139.27207217005662
1349,9835,17,"2023-09-20 00:00:00",3,33.48600407835745,100.45801223507236
1350,688,44,"2024-06-26 00:00:00",4,28.80017921474649,115.20071685898596
1351,8870,24,"2024-06-29 00:00:00",1,38.069186861561846,38.069186861561846
1352,4259,31,"2022-11-25 00:00:00",1,56.17172610434966,56.17172610434966
1353,8872,27,"2022-07-05 00:00:00",4,50.784166620093295,203.13666648037318
1354,283,50,"2024-01-25 00:00:00",2,37.4534063365358,74.9068126730716
1355,8651,31,"2023-06-09 00:00:00",2,35.937546342402236,71.87509268480447
1356,5402,33,"2022-04-30 00:00:00",2,53.84690628035436,107.69381256070872
1357,3124,39,"2024-07-26 00:00:00",4,28.191996023623997,112.76798409449599
1358,9178,10,"2023-01-18 00:00:00",1,24.02651259522106,24.02651259522106
1359,3420,1,"2023-11-25 00:00:00",1,27.57706312717735,27.57706312717735
1360,2767,26,"2024-06-26 00:00:00",1,43.30365963316706,43.30365963316706
1361,6810,18,"2024-03-15 00:00:00",3,15.954861403096892,47.864584209290676
1362,9989,18,"2024-05-04 00:00:00",4,13.64872573105025,54.594902924201
1363,381,26,"2022-11-17 00:00:00",3,37.36181041164514,112.08543123493541
1364,6788,26,"2023-02-05 00:00:00",3,47.60609462941955,142.81828388825866
1365,4897,46,"2023-01-11 00:00:00",1,24.727697048178467,24.727697048178467
1366,554,50,"2023-04-17 00:00:00",4,48.44267090765252,193.77068363061008
1367,3220,23,"2022-11-18 00:00:00",3,16.740375218628948,50.221125655886844
1368,8087,48,"2024-12-13 00:00:00",1,28.549125891638667,28.549125891638667
1369,1773,27,"2024-05-21 00:00:00",3,47.47656687709646,142.4297006312894
1370,3850,18,"2022-04-10 00:00:00",4,10.073496531828342,40.29398612731337
1371,4576,34,"2024-07-04 00:00:00",2,19.69227231617459,39.38454463234918
1372,3465,25,"2023-10-19 00:00:00",1,18.005338457582628,18.005338457582628
1373,4385,19,"2024-02-12 00:00:00",2,12.484600451579809,24.969200903159617
1374,557,30,"2023-08-13 00:00:00",2,15.16963737623586,30.33927475247172
1375,8885,40,"2024-09-09 00:00:00",3,60.61993773983351,181.85981321950052
1376,4233,9,"2022-12-14 00:00:00",1,13.321856866157923,13.321856866157923
1377,7121,35,"2022-08-07 00:00:00",2,26.189164233726373,52.37832846745275
1378,1101,15,"2024-06-06 00:00:00",2,17.829817163435926,35.65963432687185
1379,5545,46,"2022-06-06 00:00:00",3,19.63467696259546,58.90403088778638
1380,8178,45,"2022-04-22 00:00:00",1,22.855425699131608,22.855425699131608
1381,4499,26,"2024-10-26 00:00:00",4,42.80462209794231,171.21848839176923
1382,3998,11,"2024-08-23 00:00:00",3,29.776480308148756,89.32944092444626
1383,2343,28,"2022-07-02 00:00:00",3,12.941996194278458,38.82598858283537
1384,5874,25,"2022-04-23 00:00:00",4,15.624651221846525,62.4986048873861
1385,61,41,"2022-02-05 00:00:00",2,46.748419932650386,93.49683986530077
1386,2533,45,"2024-05-10 00:00:00",4,30.46150766802009,121.84603067208036
1387,2132,38,"2024-08-21 00:00:00",3,11.406299022400958,34.218897067202874
1388,8756,30,"2023-11-16 00:00:00",1,22.99198590794146,22.99198590794146
1389,6482,37,"2022-05-23 00:00:00",4,25.691250686911328,102.76500274764531
1390,8069,5,"2023-10-26 00:00:00",2,11.191578098569773,22.383156197139545
1391,9037,19,"2024-08-07 00:00:00",2,12.42339780144908,24.84679560289816
1392,267,27,"2024-12-29 00:00:00",3,46.200869040007014,138.60260712002105
1393,2340,12,"2022-05-22 00:00:00",2,18.858792121482512,37.717584242965025
1394,3364,23,"2023-08-09 00:00:00",2,13.939794598406541,27.879589196813082
1395,3841,29,"2023-03-20 00:00:00",3,25.95883454055993,77.87650362167979
1396,9562,22,"2024-12-02 00:00:00",2,34.352505139256145,68.70501027851229
1397,1613,28,"2022-01-03 00:00:00",1,17.517506408336352,17.517506408336352
1398,4133,18,"2023-01-24 00:00:00",3,14.844099713424793,44.532299140274375
1399,5704,26,"2022-12-03 00:00:00",3,26.94343886517904,80.83031659553711
1400,4597,12,"2024-07-06 00:00:00",1,14.077601210606067,14.077601210606067
1401,3847,5,"2024-04-24 00:00:00",3,16.341720302101443,49.02516090630433
1402,782,35,"2024-06-29 00:00:00",2,29.528407349962375,59.05681469992475
1403,3154,13,"2024-01-28 00:00:00",1,47.82030520403496,47.82030520403496
1404,1339,1,"2023-07-22 00:00:00",3,31.446659541674396,94.33997862502319
1405,1733,37,"2023-02-17 00:00:00",2,34.51415482336125,69.0283096467225
1406,8002,45,"2023-10-11 00:00:00",3,30.51372360574857,91.54117081724571
1407,9229,16,"2022-07-14 00:00:00",4,13.603817475073022,54.41526990029209
1408,6176,50,"2023-06-07 00:00:00",2,31.18479026475457,62.36958052950914
1409,2365,34,"2022-05-04 00:00:00",4,24.130666885989555,96.52266754395822
1410,5836,2,"2024-08-19 00:00:00",3,46.02098746031241,138.06296238093722
1411,27,50,"2024-04-20 00:00:00",1,43.08035938928892,43.08035938928892
1412,7311,23,"2023-01-09 00:00:00",2,19.349100694812805,38.69820138962561
1413,6133,13,"2022-06-17 00:00:00",1,57.11186862628408,57.11186862628408
1414,6436,50,"2022-03-22 00:00:00",2,30.232422801760524,60.46484560352105
1415,7575,21,"2023-03-06 00:00:00",2,51.198287024837846,102.39657404967569
1416,1109,41,"2023-09-14 00:00:00",1,51.13127253201617,51.13127253201617
1417,6067,7,"2023-06-21 00:00:00",4,37.572475276451996,150.28990110580799
1418,7238,5,"2023-06-19 00:00:00",4,17.620390713813613,70.48156285525445
1419,6461,36,"2023-11-08 00:00:00",4,28.229851862239737,112.91940744895895
1420,8325,12,"2023-06-05 00:00:00",3,19.60100782300584,58.80302346901752
1421,1450,17,"2024-06-14 00:00:00",4,55.67736489318667,222.70945957274668
1422,9978,4,"2023-07-01 00:00:00",3,38.561333767599685,115.68400130279906
1423,1566,1,"2022-05-29 00:00:00",1,22.535110464016448,22.535110464016448
1424,5277,22,"2024-10-29 00:00:00",4,55.22708524382894,220.90834097531575
1425,37,32,"2024-11-23 00:00:00",1,17.036726733192648,17.036726733192648
1426,9434,47,"2022-03-17 00:00:00",4,50.21124132033734,200.84496528134937
1427,1860,40,"2024-10-26 00:00:00",4,48.64219782937477,194.5687913174991
1428,3868,11,"2024-04-10 00:00:00",4,26.54269565767581,106.17078263070324
1429,2123,40,"2022-03-02 00:00:00",2,53.949609758521525,107.89921951704305
1430,8260,23,"2024-08-27 00:00:00",1,11.621672158936283,11.621672158936283
1431,2422,48,"2023-10-26 00:00:00",4,33.42336982569512,133.69347930278047
1432,856,3,"2024-03-05 00:00:00",3,32.23465241782082,96.70395725346245
1433,1961,11,"2024-02-07 00:00:00",2,24.871504551769462,49.743009103538924
1434,2263,32,"2023-03-10 00:00:00",2,16.757786140901555,33.51557228180311
1435,3478,13,"2023-09-06 00:00:00",4,54.66294775271841,218.65179101087364
1436,1604,18,"2024-06-20 00:00:00",2,11.325974590076433,22.651949180152865
1437,6910,1,"2024-10-26 00:00:00",3,23.721947787045703,71.1658433611371
1438,402,41,"2023-03-02 00:00:00",3,30.4123000157934,91.2369000473802
1439,7043,21,"2022-10-23 00:00:00",4,41.373566441966126,165.4942657678645
1440,9793,19,"2022-01-13 00:00:00",3,10.983637167038115,32.95091150111435
1441,4722,19,"2022-10-02 00:00:00",2,16.114189915772826,32.22837983154565
1442,8566,49,"2022-02-04 00:00:00",3,37.48502903345542,112.45508710036626
1443,7053,48,"2024-08-16 00:00:00",4,39.20960427285357,156.83841709141427
1444,5023,10,"2024-07-23 00:00:00",4,32.459500546399696,129.83800218559878
1445,9945,33,"2024-04-03 00:00:00",1,56.429314392318965,56.429314392318965
1446,6062,7,"2024-05-27 00:00:00",3,43.84680445140781,131.54041335422343
1447,3439,5,"2023-10-31 00:00:00",2,13.896807382665871,27.793614765331743
1448,670,49,"2024-12-21 00:00:00",2,60.34428619420985,120.6885723884197
1449,5779,15,"2023-06-09 00:00:00",2,28.88157817712828,57.76315635425656
1450,6055,6,"2023-02-05 00:00:00",3,60.80353144421651,182.41059433264954
1451,8003,23,"2024-10-25 00:00:00",3,9.542766281484136,28.62829884445241
1452,5537,43,"2024-09-19 00:00:00",1,40.213991465146286,40.213991465146286
1453,1319,22,"2024-10-28 00:00:00",1,35.62726210461131,35.62726210461131
1454,9240,37,"2023-08-30 00:00:00",2,31.961033616897275,63.92206723379455
1455,4198,35,"2023-04-21 00:00:00",1,27.340224313584706,27.340224313584706
1456,4204,44,"2022-10-13 00:00:00",2,46.033408278860456,92.06681655772091
1457,6578,8,"2024-06-02 00:00:00",4,36.69965306647425,146.798612265897
1458,6062,7,"2024-05-08 00:00:00",3,24.129437034530117,72.38831110359035
1459,9575,4,"2024-02-15 00:00:00",3,24.88879311126396,74.66637933379188
1460,2353,25,"2024-07-30 00:00:00",4,15.910973695882213,63.64389478352885
1461,3074,47,"2023-03-15 00:00:00",2,28.079681739285,56.15936347857
1462,6759,32,"2022-08-18 00:00:00",4,10.36666933707317,41.46667734829268
1463,8714,40,"2023-03-03 00:00:00",4,46.041400132657714,184.16560053063085
1464,3381,17,"2022-04-28 00:00:00",1,63.57219247777376,63.57219247777376
1465,8850,37,"2024-09-06 00:00:00",2,27.251850557628426,54.50370111525685
1466,8578,29,"2024-03-05 00:00:00",4,33.19856534503204,132.79426138012815
1467,5635,27,"2024-01-21 00:00:00",2,35.010564803727405,70.02112960745481
1468,3525,29,"2023-09-30 00:00:00",3,22.168527302679898,66.50558190803969
1469,1151,38,"2023-12-14 00:00:00",1,15.498131796903408,15.498131796903408
1470,13,16,"2024-01-30 00:00:00",3,19.111865391500352,57.335596174501056
1471,8404,40,"2024-07-22 00:00:00",1,48.475417641188926,48.475417641188926
1472,7425,21,"2024-03-13 00:00:00",1,58.53494225949364,58.53494225949364
1473,847,14,"2024-03-31 00:00:00",3,14.32883708544429,42.98651125633287
1474,9096,14,"2024-09-26 00:00:00",3,8.960730008517292,26.882190025551875
1475,4096,21,"2023-10-06 00:00:00",2,61.83319442532855,123.6663888506571
1476,2062,8,"2023-09-04 00:00:00",3,37.84773567977798,113.54320703933395
1477,9273,48,"2022-08-04 00:00:00",2,22.363860588796342,44.727721177592684
1478,7959,2,"2024-04-17 00:00:00",2,38.707874081172534,77.41574816234507
1479,6353,13,"2022-10-02 00:00:00",2,65.39968217165614,130.79936434331228
1480,4680,36,"2023-01-04 00:00:00",2,31.66844666511262,63.33689333022524
1481,9848,39,"2022-02-25 00:00:00",4,27.877443756299282,111.50977502519713
1482,980,31,"2023-09-02 00:00:00",4,41.76795010182726,167.07180040730904
1483,7518,10,"2023-05-30 00:00:00",2,20.323991654250914,40.64798330850183
1484,7065,11,"2022-11-27 00:00:00",3,29.934598445225546,89.80379533567664
1485,3168,29,"2024-01-15 00:00:00",2,17.712597613542606,35.42519522708521
1486,8343,18,"2022-12-16 00:00:00",1,17.649878904082023,17.649878904082023
1487,7257,24,"2024-04-03 00:00:00",1,32.836040798705525,32.836040798705525
1488,6883,32,"2022-06-04 00:00:00",1,12.157649695846715,12.157649695846715
1489,4279,47,"2024-12-19 00:00:00",3,48.84267063982874,146.52801191948623
1490,2203,28,"2024-11-26 00:00:00",4,16.933615804752286,67.73446321900914
1491,1124,1,"2022-06-20 00:00:00",1,25.192419460109733,25.192419460109733
1492,6762,14,"2024-03-19 00:00:00",4,10.123450758271897,40.49380303308759
1493,3266,11,"2024-03-19 00:00:00",1,23.05612649999836,23.05612649999836
1494,1614,11,"2022-12-31 00:00:00",3,28.462022165696585,85.38606649708976
1495,3995,18,"2023-08-19 00:00:00",1,15.705086238367668,15.705086238367668
1496,8313,45,"2022-01-26 00:00:00",4,37.29051156580355,149.1620462632142
1497,2653,23,"2023-09-12 00:00:00",4,13.489466154954172,53.95786461981669
1498,6863,43,"2024-07-17 00:00:00",1,32.60394260838061,32.60394260838061
1499,2430,6,"2024-05-24 00:00:00",1,58.16105011748682,58.16105011748682
1500,585,21,"2024-02-03 00:00:00",1,56.227455140516035,56.227455140516035
1501,9768,25,"2022-08-12 00:00:00",2,20.71907311265704,41.43814622531408
1502,487,11,"2024-10-01 00:00:00",2,31.1694686513683,62.3389373027366
1503,8849,10,"2022-04-05 00:00:00",3,31.053164862785813,93.15949458835743
1504,1463,3,"2024-08-12 00:00:00",2,45.12272708179684,90.24545416359368
1505,3725,37,"2024-06-30 00:00:00",3,37.525149954632,112.575449863896
1506,8898,13,"2024-08-31 00:00:00",4,65.19511271505058,260.78045086020234
1507,603,7,"2023-04-17 00:00:00",4,23.70665781848955,94.8266312739582
1508,9208,26,"2022-02-04 00:00:00",2,26.62216515043834,53.24433030087668
1509,1740,48,"2022-11-09 00:00:00",4,40.51624123694236,162.06496494776945
1510,909,40,"2023-05-29 00:00:00",2,32.12201950994593,64.24403901989186
1511,3693,36,"2024-10-13 00:00:00",2,44.749949257230014,89.49989851446003
1512,6854,5,"2023-10-15 00:00:00",2,10.218109998711109,20.436219997422217
1513,9220,18,"2022-09-24 00:00:00",1,17.430975292129656,17.430975292129656
1514,1968,35,"2024-02-07 00:00:00",3,18.184129863462122,54.55238959038637
1515,8758,24,"2023-03-26 00:00:00",3,34.936785290942396,104.81035587282719
1516,8720,39,"2022-02-05 00:00:00",4,31.682252105824276,126.7290084232971
1517,3952,27,"2022-10-11 00:00:00",1,41.4743138244554,41.4743138244554
1518,4654,32,"2024-02-21 00:00:00",4,9.628146439902421,38.512585759609685
1519,8731,49,"2024-06-20 00:00:00",4,33.50990898654266,134.03963594617065
1520,1853,17,"2023-05-11 00:00:00",4,58.658227266075315,234.63290906430126
1521,599,10,"2022-05-31 00:00:00",4,34.6269518089267,138.5078072357068
1522,6530,34,"2024-08-29 00:00:00",4,23.444650750433116,93.77860300173246
1523,2071,46,"2022-01-06 00:00:00",1,38.83820096839036,38.83820096839036
1524,1485,36,"2023-08-19 00:00:00",1,26.09263780687683,26.09263780687683
1525,5606,24,"2022-05-26 00:00:00",3,42.19726766996396,126.59180300989189
1526,8701,15,"2024-04-17 00:00:00",4,31.002172998695237,124.00869199478095
1527,7446,46,"2023-03-22 00:00:00",1,19.81758006014362,19.81758006014362
1528,7706,17,"2022-08-09 00:00:00",2,47.17306074898697,94.34612149797394
1529,5152,49,"2023-11-07 00:00:00",4,62.51185175809569,250.04740703238275
1530,2330,28,"2022-09-05 00:00:00",4,18.53669168557339,74.14676674229356
1531,6472,31,"2024-04-09 00:00:00",4,37.81930187601483,151.27720750405933
1532,6862,6,"2022-03-28 00:00:00",1,41.91370800714101,41.91370800714101
1533,6001,17,"2024-06-16 00:00:00",1,34.47376233357297,34.47376233357297
1534,6998,17,"2024-12-04 00:00:00",4,64.2066801338881,256.8267205355524
1535,3142,30,"2022-04-27 00:00:00",3,20.006790538450023,60.02037161535007
1536,3193,44,"2024-11-18 00:00:00",2,35.572415425857756,71.14483085171551
1537,1622,11,"2024-10-24 00:00:00",4,26.922111414362487,107.68844565744995
1538,8238,41,"2024-01-20 00:00:00",4,52.64331142671113,210.57324570684452
1539,4468,1,"2022-11-09 00:00:00",2,27.81868693993806,55.63737387987612
1540,3528,42,"2023-11-01 00:00:00",1,48.024066360969734,48.024066360969734
1541,921,48,"2024-02-28 00:00:00",3,34.23719982582259,102.71159947746779
1542,1423,10,"2024-07-16 00:00:00",4,36.75314000953987,147.01256003815948
1543,1354,23,"2024-10-02 00:00:00",4,13.211495278605248,52.845981114420994
1544,1505,7,"2024-06-06 00:00:00",3,24.264527742962468,72.7935832288874
1545,9784,24,"2022-12-04 00:00:00",1,22.99333681173575,22.99333681173575
1546,1171,45,"2024-10-22 00:00:00",3,20.162844357842012,60.488533073526035
1547,8158,22,"2023-05-20 00:00:00",3,39.7851848427897,119.35555452836908
1548,2432,6,"2022-03-09 00:00:00",4,68.52309058936451,274.09236235745806
1549,6285,15,"2022-09-07 00:00:00",3,19.857143149744317,59.57142944923295
1550,7074,2,"2022-11-11 00:00:00",2,52.01578768233534,104.03157536467069
1551,6347,40,"2022-11-12 00:00:00",2,62.12951804274154,124.25903608548307
1552,8019,39,"2024-01-07 00:00:00",1,32.904418609364754,32.904418609364754
1553,5588,47,"2024-01-09 00:00:00",4,44.48959494276618,177.95837977106473
1554,3376,18,"2023-10-13 00:00:00",3,12.238685581738295,36.716056745214885
1555,1446,22,"2022-08-20 00:00:00",4,39.63726301985278,158.54905207941113
1556,1203,44,"2023-01-22 00:00:00",2,34.51065126008777,69.02130252017554
1557,7166,43,"2024-11-17 00:00:00",2,37.1417366558338,74.2834733116676
1558,7131,7,"2023-07-31 00:00:00",4,23.65313299904272,94.61253199617089
1559,5553,35,"2023-06-26 00:00:00",4,16.185495298810014,64.74198119524006
1560,715,43,"2023-11-01 00:00:00",1,50.28471441775487,50.28471441775487
1561,2605,2,"2024-06-11 00:00:00",3,38.06588391428678,114.19765174286033
1562,3925,17,"2024-12-10 00:00:00",1,61.83112583985578,61.83112583985578
1563,4114,27,"2024-04-23 00:00:00",3,50.859603783169476,152.57881134950844
1564,2982,37,"2023-02-23 00:00:00",4,22.90670547470184,91.62682189880736
1565,7800,21,"2024-01-08 00:00:00",3,52.29207563206922,156.87622689620767
1566,6825,23,"2023-12-31 00:00:00",4,19.32810570234423,77.31242280937693
1567,338,14,"2022-03-12 00:00:00",2,13.052583411125541,26.105166822251082
1568,4045,10,"2022-01-02 00:00:00",1,28.47846538250629,28.47846538250629
1569,5967,33,"2022-05-08 00:00:00",4,59.75031946345167,239.00127785380667
1570,1794,23,"2022-01-31 00:00:00",2,10.780402449910568,21.560804899821136
1571,3207,30,"2024-04-07 00:00:00",3,14.048423996081777,42.14527198824533
1572,2077,38,"2022-11-07 00:00:00",4,14.105105417979525,56.4204216719181
1573,8088,41,"2024-01-11 00:00:00",2,46.72898672646042,93.45797345292084
1574,4586,28,"2023-02-20 00:00:00",2,16.127652128542604,32.25530425708521
1575,2156,23,"2022-01-07 00:00:00",2,13.30909881710041,26.61819763420082
1576,2042,50,"2023-05-22 00:00:00",4,31.897906671666846,127.59162668666738
1577,7564,40,"2023-05-31 00:00:00",1,38.147732450311075,38.147732450311075
1578,6606,12,"2022-01-04 00:00:00",4,23.288593247185897,93.15437298874359
1579,3296,17,"2023-07-12 00:00:00",4,39.77132240912517,159.08528963650068
1580,4294,45,"2024-06-09 00:00:00",3,31.21631361163919,93.64894083491757
1581,8252,23,"2023-04-29 00:00:00",2,10.887332600156615,21.77466520031323
1582,5886,49,"2023-07-31 00:00:00",1,50.75643066799696,50.75643066799696
1583,9825,24,"2022-06-13 00:00:00",3,31.561844066808597,94.6855322004258
1584,8156,38,"2024-10-30 00:00:00",1,10.227225329974347,10.227225329974347
1585,1091,37,"2024-12-18 00:00:00",4,25.889605240767214,103.55842096306885
1586,1289,8,"2024-02-18 00:00:00",1,28.81530134870699,28.81530134870699
1587,3121,33,"2024-09-08 00:00:00",4,30.616761854321517,122.46704741728607
1588,2880,36,"2022-11-05 00:00:00",2,28.630233322302903,57.260466644605806
1589,3993,4,"2022-02-02 00:00:00",2,42.99134404175651,85.98268808351303
1590,2144,13,"2024-09-12 00:00:00",3,57.78647660135893,173.3594298040768
1591,7320,47,"2022-01-17 00:00:00",3,29.312596248444287,87.93778874533285
1592,4789,27,"2023-07-19 00:00:00",1,53.9205353721164,53.9205353721164
1593,2469,27,"2023-12-23 00:00:00",1,60.95069336116318,60.95069336116318
1594,6704,5,"2022-09-06 00:00:00",2,18.166433193369166,36.33286638673833
1595,7240,5,"2024-09-14 00:00:00",1,13.025551296392926,13.025551296392926
1596,4229,3,"2024-07-16 00:00:00",2,46.08209146944164,92.16418293888329
1597,3203,13,"2024-05-12 00:00:00",2,61.617651651908915,123.23530330381783
1598,1506,37,"2022-11-26 00:00:00",3,39.73624902778736,119.20874708336208
1599,5758,30,"2022-04-02 00:00:00",3,20.412044049638904,61.23613214891671
1600,1336,39,"2024-07-15 00:00:00",4,24.330208486399805,97.32083394559922
1601,4807,30,"2024-12-02 00:00:00",2,18.29729868525064,36.59459737050128
1602,7315,16,"2023-04-28 00:00:00",1,21.97370440018088,21.97370440018088
1603,9197,42,"2022-08-28 00:00:00",2,35.23678825420458,70.47357650840917
1604,3918,27,"2023-09-08 00:00:00",2,61.2591450045291,122.5182900090582
1605,4695,49,"2024-12-05 00:00:00",3,51.314185081523746,153.94255524457122
1606,2325,37,"2022-09-28 00:00:00",1,41.26623101838529,41.26623101838529
1607,710,42,"2022-04-20 00:00:00",1,57.097148829531676,57.097148829531676
1608,1695,13,"2023-12-12 00:00:00",1,42.318052019296594,42.318052019296594
1609,7263,23,"2023-07-23 00:00:00",4,14.392685406853174,57.570741627412694
1610,735,45,"2022-03-08 00:00:00",1,26.728646003503396,26.728646003503396
1611,890,26,"2022-07-07 00:00:00",3,26.85132973084685,80.55398919254054
1612,7421,6,"2023-07-08 00:00:00",3,36.479711256543226,109.43913376962968
1613,7233,26,"2024-02-18 00:00:00",4,33.979726201965335,135.91890480786134
1614,5244,36,"2024-06-27 00:00:00",4,37.87182322619892,151.48729290479568
1615,2896,48,"2022-12-07 00:00:00",3,26.310375868379843,78.93112760513952
1616,6132,23,"2023-08-11 00:00:00",3,13.141656085123444,39.42496825537033
1617,6954,25,"2022-01-07 00:00:00",1,11.043131071598907,11.043131071598907
1618,593,50,"2024-07-01 00:00:00",2,53.14187759214049,106.28375518428098
1619,1019,20,"2022-06-26 00:00:00",1,34.15281190944722,34.15281190944722
1620,7661,14,"2024-04-22 00:00:00",3,12.066762217103864,36.20028665131159
1621,8807,9,"2023-04-03 00:00:00",4,19.596277515454368,78.38511006181747
1622,3656,50,"2022-10-02 00:00:00",4,36.75263055312194,147.01052221248776
1623,9882,33,"2022-08-30 00:00:00",2,51.71743727522214,103.43487455044428
1624,6304,4,"2023-07-09 00:00:00",4,28.72196879357503,114.88787517430012
1625,5312,9,"2022-09-10 00:00:00",2,19.01898525811894,38.03797051623788
1626,4295,17,"2023-03-07 00:00:00",2,43.36380147210119,86.72760294420237
1627,3139,42,"2024-09-22 00:00:00",3,56.74295856214748,170.22887568644245
1628,7620,15,"2023-01-05 00:00:00",4,29.85217307844036,119.40869231376143
1629,424,24,"2023-02-07 00:00:00",4,42.062370270309096,168.24948108123638
1630,4763,40,"2023-10-11 00:00:00",2,39.466780005427395,78.93356001085479
1631,9065,3,"2023-07-18 00:00:00",2,45.496045619257316,90.99209123851463
1632,6569,4,"2023-11-06 00:00:00",2,37.46679374313215,74.9335874862643
1633,628,33,"2023-09-21 00:00:00",2,31.75012815654402,63.50025631308804
1634,2253,37,"2023-12-29 00:00:00",4,26.02410449723503,104.09641798894012
1635,7630,40,"2023-11-24 00:00:00",4,43.843942045054234,175.37576818021694
1636,2152,30,"2022-04-08 00:00:00",1,15.607339683942604,15.607339683942604
1637,1259,9,"2024-06-12 00:00:00",4,11.20326164298216,44.81304657192864
1638,3556,49,"2022-05-25 00:00:00",4,33.19306846102339,132.77227384409355
1639,4217,18,"2022-09-05 00:00:00",3,16.657993300899786,49.973979902699355
1640,3854,7,"2023-07-10 00:00:00",3,31.387443541296907,94.16233062389072
1641,253,34,"2023-06-24 00:00:00",3,14.155115492746123,42.465346478238374
1642,2717,50,"2022-12-03 00:00:00",4,50.498165872396214,201.99266348958486
1643,5218,13,"2023-08-29 00:00:00",2,64.047352586404,128.094705172808
1644,6977,39,"2024-06-04 00:00:00",1,31.949691418840548,31.949691418840548
1645,268,46,"2024-04-23 00:00:00",2,37.38180417115254,74.76360834230508
1646,5587,38,"2023-06-26 00:00:00",3,13.41786206152729,40.25358618458187
1647,9449,48,"2024-10-13 00:00:00",1,39.826819290828745,39.826819290828745
1648,8617,24,"2022-10-20 00:00:00",4,39.01574826248008,156.06299304992032
1649,7050,14,"2023-04-13 00:00:00",1,11.013060767228975,11.013060767228975
1650,4695,35,"2023-05-14 00:00:00",4,32.875676731306065,131.50270692522426
1651,7994,12,"2022-03-11 00:00:00",4,22.147278216161457,88.58911286464583
1652,6278,43,"2022-12-11 00:00:00",1,34.75127683815851,34.75127683815851
1653,6850,8,"2024-04-22 00:00:00",1,42.13678115549755,42.13678115549755
1654,7051,8,"2023-11-16 00:00:00",1,37.05300788730555,37.05300788730555
1655,916,5,"2023-03-05 00:00:00",2,9.877053389794348,19.754106779588696
1656,7133,36,"2022-09-15 00:00:00",3,30.03262633702073,90.09787901106219
1657,6582,20,"2024-01-21 00:00:00",3,44.19219804541408,132.57659413624225
1658,7650,36,"2022-06-30 00:00:00",2,45.84558988650449,91.69117977300898
1659,5252,29,"2023-01-21 00:00:00",3,24.55393520301711,73.66180560905133
1660,7970,18,"2022-08-19 00:00:00",4,14.538526880592107,58.15410752236843
1661,180,33,"2023-08-01 00:00:00",3,43.645415986259295,130.93624795877787
1662,1543,20,"2022-02-05 00:00:00",2,37.343887230985075,74.68777446197015
1663,8492,18,"2024-03-23 00:00:00",1,16.2407883470944,16.2407883470944
1664,4843,25,"2023-08-18 00:00:00",3,13.992727328312323,41.97818198493697
1665,528,34,"2022-09-23 00:00:00",4,23.825444864394402,95.30177945757761
1666,5003,4,"2022-08-05 00:00:00",3,24.021828013040317,72.06548403912095
1667,4193,35,"2024-06-06 00:00:00",4,29.982890793247492,119.93156317298997
1668,3465,8,"2023-06-12 00:00:00",4,35.74932190442871,142.99728761771485
1669,5085,5,"2023-06-01 00:00:00",3,12.821749741576332,38.46524922472899
1670,4899,19,"2023-12-15 00:00:00",1,19.893665180268314,19.893665180268314
1671,5689,43,"2024-08-27 00:00:00",4,29.401595980635808,117.60638392254323
1672,6799,36,"2023-01-12 00:00:00",1,25.936824091167285,25.936824091167285
1673,1182,28,"2024-07-18 00:00:00",4,15.149392805853859,60.597571223415436
1674,9040,36,"2023-11-25 00:00:00",1,47.08241459838169,47.08241459838169
1675,3192,45,"2023-12-18 00:00:00",4,23.779047106368193,95.11618842547277
1676,1768,34,"2022-02-25 00:00:00",4,13.158330232429769,52.633320929719076
1677,1707,43,"2024-06-19 00:00:00",4,36.084936291302775,144.3397451652111
1678,5019,9,"2023-05-29 00:00:00",2,11.628255839290343,23.256511678580686
1679,8230,43,"2023-09-06 00:00:00",4,39.761499686534464,159.04599874613785
1680,9969,43,"2023-05-27 00:00:00",3,31.550460124712707,94.65138037413811
1681,6928,31,"2024-07-05 00:00:00",1,41.66055222173845,41.66055222173845
